datetime,region,city,electricity_usage_kwh,traffic_volume_vehicles,industrial_output_units,temperature_celsius,humidity_percent,public_transport_passengers,population_density_per_km2,co2_emissions_ppm
2025-11-10 07:58:35.040324,Seoul,Mapo-gu,10893.19,5916.0,1172.14,8.96,64.4,1998.0,289.0,486.1
2025-11-10 07:58:35.040324,Seoul,Seocho-gu,9700.72,1795.0,698.52,8.62,69.2,837.0,1423.0,516.69
2025-11-10 07:58:35.040324,Seoul,Songpa-gu,6427.54,2869.0,573.11,9.36,64.4,1588.0,982.0,520.55
2025-11-10 07:58:35.040324,Seoul,Yeongdeungpo-gu,6464.42,746.0,1407.42,10.91,63.0,2614.0,454.0,484.73
2025-11-10 07:58:35.040324,Ulsan,Buk-gu,7305.09,4254.0,983.97,9.54,71.8,4291.0,2644.0,489.6
2025-11-10 07:58:35.040324,Ulsan,Dong-gu,8426.39,3469.0,281.77,12.98,56.2,1792.0,2815.0,531.06
2025-11-10 07:58:35.040324,Ulsan,Jung-gu,18297.09,14113.0,813.87,10.95,69.9,35290.0,13073.0,535.3
2025-11-10 07:58:35.040324,Ulsan,Nam-gu,8987.8,1675.0,768.89,10.95,52.6,2844.0,2894.0,542.4
2025-11-10 07:58:35.040324,Ulsan,Ulju-gun,4695.56,2295.0,3050.5,8.82,59.2,2260.0,2681.0,516.0
2025-11-10 08:58:35.040324,Busan,Busanjin-gu,6176.66,1406.0,1317.5,13.38,70.9,1126.0,915.0,453.16
2025-11-10 08:58:35.040324,Busan,Gangseo-gu,7256.94,1697.0,2659.7,10.5,64.6,2547.0,2603.0,478.73
2025-11-10 08:58:35.040324,Busan,Haeundae-gu,10449.19,16850.0,1148.58,13.21,63.8,33531.0,8427.0,543.4
2025-11-10 08:58:35.040324,Busan,Saha-gu,9744.13,4268.0,1265.98,9.53,61.9,590.0,116.0,533.23
2025-11-10 08:58:35.040324,Busan,Suyeong-gu,3187.21,1016.0,521.22,10.96,69.2,1774.0,357.0,493.62
2025-11-10 08:58:35.040324,Chungbuk,Cheongju,12504.85,3446.0,1268.87,13.49,58.3,358.0,399.0,502.46
2025-11-10 08:58:35.040324,Chungbuk,Chungju,2063.38,2079.0,1283.3,11.09,69.3,1872.0,2726.0,536.43
2025-11-10 08:58:35.040324,Chungbuk,Danyang,7812.79,2887.0,987.28,10.29,58.7,3246.0,267.0,501.26
2025-11-10 08:58:35.040324,Chungbuk,Jecheon,4756.33,3410.0,1297.21,13.18,55.7,2230.0,950.0,540.61
2025-11-10 08:58:35.040324,Chungnam,Asan,2250.27,3663.0,913.19,12.59,53.3,1790.0,1191.0,500.98
2025-11-10 08:58:35.040324,Chungnam,Cheonan,1904.06,1121.0,1277.07,12.72,65.0,597.0,1893.0,472.12
2025-11-10 08:58:35.040324,Chungnam,Gongju,10430.14,2319.0,676.99,13.5,73.5,3379.0,346.0,529.57
2025-11-10 08:58:35.040324,Chungnam,Nonsan,4821.21,2030.0,1155.49,13.46,53.0,4618.0,2890.0,476.38
2025-11-10 08:58:35.040324,Chungnam,Seosan,6460.28,1185.0,322.86,12.74,66.8,2688.0,133.0,473.69
2025-11-10 08:58:35.040324,Daegu,Buk-gu,1914.36,3813.0,754.88,10.13,70.9,1321.0,926.0,467.45
2025-11-10 08:58:35.040324,Daegu,Dalseo-gu,8203.37,1827.0,1425.19,10.02,62.2,1711.0,1604.0,539.49
2025-11-10 08:58:35.040324,Daegu,Dong-gu,8987.34,4086.0,788.73,12.97,60.7,940.0,1167.0,478.28
2025-11-10 08:58:35.040324,Daegu,Jung-gu,15568.54,18621.0,436.45,12.41,54.6,24697.0,2601.0,525.31
2025-11-10 08:58:35.040324,Daegu,Suseong-gu,5762.01,2798.0,433.37,10.94,70.9,1364.0,120.0,470.38
2025-11-10 08:58:35.040324,Daejeon,Daedeok-gu,8788.53,4701.0,859.65,9.7,55.5,3441.0,848.0,514.41
2025-11-10 08:58:35.040324,Daejeon,Dong-gu,6279.67,2742.0,600.22,12.96,69.3,3743.0,2711.0,527.9
2025-11-10 08:58:35.040324,Daejeon,Jung-gu,9314.97,8763.0,1440.28,9.86,56.6,30826.0,9809.0,532.56
2025-11-10 08:58:35.040324,Daejeon,Seo-gu,6845.47,3663.0,171.99,9.21,61.6,891.0,218.0,512.01
2025-11-10 08:58:35.040324,Daejeon,Yuseong-gu,5424.26,4353.0,333.21,10.37,70.2,3297.0,2104.0,495.46
2025-11-10 08:58:35.040324,Gangwon,Chuncheon,8847.58,3289.0,983.57,11.48,67.6,3994.0,1226.0,563.98
2025-11-10 08:58:35.040324,Gangwon,Donghae,8968.48,1879.0,405.94,12.69,68.2,2311.0,2232.0,527.34
2025-11-10 08:58:35.040324,Gangwon,Gangneung,1540.99,5525.0,533.26,12.29,62.2,4021.0,2550.0,467.07
2025-11-10 08:58:35.040324,Gangwon,Sokcho,7898.81,2410.0,1275.89,10.52,68.3,3688.0,1179.0,537.99
2025-11-10 08:58:35.040324,Gangwon,Wonju,2205.47,1389.0,158.56,12.78,55.3,1255.0,668.0,474.45
2025-11-10 08:58:35.040324,Gwangju,Buk-gu,3227.51,3661.0,990.58,10.1,70.1,1097.0,115.0,527.1
2025-11-10 08:58:35.040324,Gwangju,Dong-gu,11168.21,6019.0,596.66,13.85,60.9,4187.0,2827.0,454.79
2025-11-10 08:58:35.040324,Gwangju,Gwangsan-gu,8294.23,3407.0,1314.67,12.6,56.5,1617.0,1044.0,513.25
2025-11-10 08:58:35.040324,Gwangju,Nam-gu,7348.13,1739.0,1199.51,9.75,66.6,983.0,1773.0,494.12
2025-11-10 08:58:35.040324,Gwangju,Seo-gu,4392.41,5499.0,719.13,11.78,68.5,2426.0,869.0,555.6
2025-11-10 08:58:35.040324,Gyeongbuk,Andong,4064.36,2709.0,1268.39,12.21,71.2,3509.0,2722.0,491.5
2025-11-10 08:58:35.040324,Gyeongbuk,Gumi,4019.71,1437.0,2268.75,12.25,62.3,1904.0,2142.0,502.36
2025-11-10 08:58:35.040324,Gyeongbuk,Gyeongju,6527.76,5070.0,698.05,10.24,71.0,2713.0,1701.0,469.12
2025-11-10 08:58:35.040324,Gyeongbuk,Pohang,15872.06,6190.0,7488.51,13.35,64.0,30515.0,9463.0,513.4
2025-11-10 08:58:35.040324,Gyeongbuk,Yeongju,10488.86,3290.0,493.9,13.44,61.8,1487.0,527.0,505.94
2025-11-10 08:58:35.040324,Gyeonggi,Ansan,8731.91,3622.0,354.43,11.59,55.3,1762.0,2581.0,505.7
2025-11-10 08:58:35.040324,Gyeonggi,Bucheon,4495.39,3110.0,1103.03,10.49,54.0,365.0,1317.0,466.02
2025-11-10 08:58:35.040324,Gyeonggi,Goyang,11018.93,4989.0,1229.77,10.57,50.6,1229.0,174.0,496.73
2025-11-10 08:58:35.040324,Gyeonggi,Hwaseong,6023.64,4239.0,206.68,12.22,57.6,4249.0,1256.0,486.34
2025-11-10 08:58:35.040324,Gyeonggi,Namyangju,2710.22,907.0,1112.36,12.66,67.6,2966.0,2010.0,452.49
2025-11-10 08:58:35.040324,Gyeonggi,Seongnam,28212.4,16285.0,578.23,11.09,61.5,8934.0,11028.0,543.1
2025-11-10 08:58:35.040324,Gyeonggi,Suwon,11323.38,18007.0,284.58,11.74,60.6,27822.0,11665.0,467.51
2025-11-10 08:58:35.040324,Gyeonggi,Yongin,9605.53,4623.0,556.34,11.74,58.0,2755.0,1693.0,566.05
2025-11-10 08:58:35.040324,Gyeongnam,Changwon,13019.85,4421.0,2526.49,9.33,52.0,22685.0,9684.0,464.85
2025-11-10 08:58:35.040324,Gyeongnam,Geoje,3948.84,4778.0,7764.26,10.4,61.4,1782.0,277.0,480.76
2025-11-10 08:58:35.040324,Gyeongnam,Gimhae,4227.8,1340.0,261.46,11.35,51.5,1492.0,590.0,464.11
2025-11-10 08:58:35.040324,Gyeongnam,Jinju,5036.14,5614.0,819.15,10.63,54.0,454.0,627.0,532.18
2025-11-10 08:58:35.040324,Gyeongnam,Yangsan,7827.33,928.0,1377.08,10.03,69.0,3832.0,1560.0,522.55
2025-11-10 08:58:35.040324,Incheon,Bupyeong-gu,3137.57,3276.0,1186.65,10.0,61.9,843.0,2732.0,483.11
2025-11-10 08:58:35.040324,Incheon,Michuhol-gu,10276.32,2072.0,283.34,11.35,71.2,3392.0,2442.0,474.52
2025-11-10 08:58:35.040324,Incheon,Namdong-gu,5690.69,724.0,252.01,12.95,56.4,2247.0,1616.0,462.81
2025-11-10 08:58:35.040324,Incheon,Seo-gu,9399.35,3645.0,1428.99,10.64,70.9,2556.0,2796.0,537.37
2025-11-10 08:58:35.040324,Incheon,Yeonsu-gu,6795.89,1253.0,1235.13,11.92,67.6,2457.0,2673.0,538.46
2025-11-10 08:58:35.040324,Jeju,Jeju City,14602.66,11887.0,1043.35,10.5,68.2,33204.0,9465.0,461.27
2025-11-10 08:58:35.040324,Jeju,Seogwipo,6416.36,1220.0,841.0,10.56,54.6,1640.0,1584.0,515.67
2025-11-10 08:58:35.040324,Jeonbuk,Gunsan,8112.62,3385.0,5766.22,13.48,47.8,1385.0,1925.0,521.01
2025-11-10 08:58:35.040324,Jeonbuk,Iksan,10142.64,2874.0,927.09,10.46,60.4,1788.0,2856.0,485.37
2025-11-10 08:58:35.040324,Jeonbuk,Jeonju,24954.89,12046.0,1593.31,11.71,69.4,22047.0,1126.0,460.05
2025-11-10 08:58:35.040324,Jeonbuk,Namwon,2588.19,5953.0,1409.43,11.27,61.3,3482.0,1793.0,534.78
2025-11-10 08:58:35.040324,Jeonnam,Gwangyang,3511.79,2038.0,307.15,12.38,62.8,3371.0,2564.0,550.78
2025-11-10 08:58:35.040324,Jeonnam,Mokpo,3178.28,4615.0,1372.16,12.48,65.4,2251.0,2086.0,555.05
2025-11-10 08:58:35.040324,Jeonnam,Naju,10715.34,4987.0,1451.88,11.16,71.4,3343.0,263.0,564.27
2025-11-10 08:58:35.040324,Jeonnam,Suncheon,5331.45,5763.0,1383.72,11.09,58.6,1408.0,1823.0,554.49
2025-11-10 08:58:35.040324,Jeonnam,Yeosu,9281.03,805.0,187.69,13.18,75.0,957.0,2805.0,486.89
2025-11-10 08:58:35.040324,Sejong,Sejong City,6124.53,869.0,201.85,10.49,52.9,2750.0,931.0,536.04
2025-11-10 08:58:35.040324,Seoul,Gangnam-gu,19856.05,4661.0,1253.06,10.29,52.9,11064.0,9216.0,544.11
2025-11-10 08:58:35.040324,Seoul,Jung-gu,24333.56,19105.0,867.22,11.44,54.6,31946.0,5931.0,469.04
2025-11-10 08:58:35.040324,Seoul,Mapo-gu,11312.27,3977.0,1196.69,10.04,66.2,2653.0,289.0,485.87
2025-11-10 08:58:35.040324,Seoul,Seocho-gu,9514.96,1876.0,822.98,9.39,68.4,1146.0,1423.0,525.67
2025-11-10 08:58:35.040324,Seoul,Songpa-gu,6056.84,2259.0,509.93,10.04,56.6,1574.0,982.0,505.37
2025-11-10 08:58:35.040324,Seoul,Yeongdeungpo-gu,6478.87,1098.0,1377.54,11.56,59.6,2899.0,454.0,485.36
2025-11-10 08:58:35.040324,Ulsan,Buk-gu,7951.97,4232.0,1201.49,10.98,76.4,3159.0,2644.0,494.36
2025-11-10 08:58:35.040324,Ulsan,Dong-gu,9208.28,2820.0,271.48,13.34,58.0,1713.0,2815.0,516.01
2025-11-10 08:58:35.040324,Ulsan,Jung-gu,25206.34,10980.0,839.01,12.54,64.9,28262.0,13073.0,548.06
2025-11-10 08:58:35.040324,Ulsan,Nam-gu,8227.47,2017.0,631.02,11.14,51.7,2433.0,2894.0,533.54
2025-11-10 08:58:35.040324,Ulsan,Ulju-gun,4732.11,2509.0,3605.43,10.01,63.9,2359.0,2681.0,518.53
2025-11-10 09:58:35.040324,Busan,Busanjin-gu,6362.7,1273.0,4306.9,12.76,73.8,1126.0,915.0,485.39
2025-11-10 09:58:35.040324,Busan,Gangseo-gu,7218.09,2100.0,9594.07,11.6,62.6,3203.0,2603.0,502.74
2025-11-10 09:58:35.040324,Busan,Haeundae-gu,12157.0,16874.0,4182.54,14.29,64.2,32015.0,8427.0,571.35
2025-11-10 09:58:35.040324,Busan,Saha-gu,7694.44,3992.0,3763.04,10.47,58.1,652.0,116.0,549.11
2025-11-10 09:58:35.040324,Busan,Suyeong-gu,2769.05,991.0,1558.74,11.05,70.2,1717.0,357.0,518.35
2025-11-10 09:58:35.040324,Chungbuk,Cheongju,11529.27,2966.0,3703.18,13.4,57.7,387.0,399.0,520.43
2025-11-10 09:58:35.040324,Chungbuk,Chungju,2211.79,1883.0,4352.68,12.77,62.0,1756.0,2726.0,569.08
2025-11-10 09:58:35.040324,Chungbuk,Danyang,5653.7,2268.0,4586.75,10.83,57.7,3515.0,267.0,499.7
2025-11-10 09:58:35.040324,Chungbuk,Jecheon,4493.4,3561.0,4348.12,13.44,50.5,2107.0,950.0,554.99
2025-11-10 09:58:35.040324,Chungnam,Asan,2297.34,5243.0,2908.03,14.31,53.1,2241.0,1191.0,535.37
2025-11-10 09:58:35.040324,Chungnam,Cheonan,2570.78,956.0,3664.63,13.57,61.7,653.0,1893.0,481.44
2025-11-10 09:58:35.040324,Chungnam,Gongju,10176.49,2857.0,1743.32,14.06,70.1,3563.0,346.0,556.91
2025-11-10 09:58:35.040324,Chungnam,Nonsan,4904.49,1610.0,4894.08,14.42,51.1,3431.0,2890.0,492.75
2025-11-10 09:58:35.040324,Chungnam,Seosan,5894.23,1039.0,962.6,12.61,68.0,3199.0,133.0,479.32
2025-11-10 09:58:35.040324,Daegu,Buk-gu,1579.25,4047.0,2879.69,10.7,66.6,1320.0,926.0,483.41
2025-11-10 09:58:35.040324,Daegu,Dalseo-gu,7626.23,2276.0,4687.05,11.5,60.2,1532.0,1604.0,566.99
2025-11-10 09:58:35.040324,Daegu,Dong-gu,7886.81,2468.0,2998.22,13.26,58.8,1126.0,1167.0,483.59
2025-11-10 09:58:35.040324,Daegu,Jung-gu,19393.04,23715.0,1672.53,13.21,54.0,24257.0,2601.0,556.02
2025-11-10 09:58:35.040324,Daegu,Suseong-gu,6374.09,2338.0,1835.51,11.71,69.2,1810.0,120.0,503.67
2025-11-10 09:58:35.040324,Daejeon,Daedeok-gu,7589.15,5296.0,2951.26,11.06,54.1,4757.0,848.0,537.58
2025-11-10 09:58:35.040324,Daejeon,Dong-gu,9386.91,2409.0,2291.39,14.11,68.4,3102.0,2711.0,563.43
2025-11-10 09:58:35.040324,Daejeon,Jung-gu,9152.4,7853.0,4140.97,10.55,49.8,24452.0,9809.0,525.65
2025-11-10 09:58:35.040324,Daejeon,Seo-gu,6605.56,4129.0,587.66,11.68,67.4,957.0,218.0,526.8
2025-11-10 09:58:35.040324,Daejeon,Yuseong-gu,4214.81,5030.0,1114.18,10.58,69.8,3992.0,2104.0,506.51
2025-11-10 09:58:35.040324,Gangwon,Chuncheon,6967.32,2689.0,2717.91,12.05,69.8,3682.0,1226.0,559.82
2025-11-10 09:58:35.040324,Gangwon,Donghae,10134.37,2345.0,1134.94,12.85,69.7,1700.0,2232.0,564.16
2025-11-10 09:58:35.040324,Gangwon,Gangneung,1702.13,5030.0,1695.4,13.07,63.9,3702.0,2550.0,492.44
2025-11-10 09:58:35.040324,Gangwon,Sokcho,8817.85,1965.0,4691.79,12.22,68.1,3450.0,1179.0,557.59
2025-11-10 09:58:35.040324,Gangwon,Wonju,1972.99,917.0,589.55,13.12,52.6,1510.0,668.0,480.87
2025-11-10 09:58:35.040324,Gwangju,Buk-gu,2743.04,3229.0,3596.85,10.63,62.1,1252.0,115.0,536.65
2025-11-10 09:58:35.040324,Gwangju,Dong-gu,8805.96,5295.0,2336.75,13.5,64.3,4428.0,2827.0,473.77
2025-11-10 09:58:35.040324,Gwangju,Gwangsan-gu,7249.59,4650.0,3908.77,12.23,56.6,1388.0,1044.0,548.79
2025-11-10 09:58:35.040324,Gwangju,Nam-gu,6293.67,1505.0,3733.55,10.36,64.0,802.0,1773.0,498.6
2025-11-10 09:58:35.040324,Gwangju,Seo-gu,4084.82,5166.0,2159.95,11.85,68.2,2543.0,869.0,575.85
2025-11-10 09:58:35.040324,Gyeongbuk,Andong,4516.73,3679.0,4197.97,12.28,71.1,4246.0,2722.0,514.28
2025-11-10 09:58:35.040324,Gyeongbuk,Gumi,3838.11,1543.0,7759.42,11.89,53.5,1838.0,2142.0,515.7
2025-11-10 09:58:35.040324,Gyeongbuk,Gyeongju,7253.6,5792.0,2443.6,10.02,64.0,2350.0,1701.0,499.82
2025-11-10 09:58:35.040324,Gyeongbuk,Pohang,10227.39,5455.0,24898.51,13.7,59.0,31471.0,9463.0,522.36
2025-11-10 09:58:35.040324,Gyeongbuk,Yeongju,11132.2,2916.0,1800.98,14.4,58.0,1387.0,527.0,530.08
2025-11-10 09:58:35.040324,Gyeonggi,Ansan,8442.65,4089.0,1059.74,12.57,55.0,2066.0,2581.0,527.75
2025-11-10 09:58:35.040324,Gyeonggi,Bucheon,4721.99,2575.0,4301.25,10.48,50.1,441.0,1317.0,489.78
2025-11-10 09:58:35.040324,Gyeonggi,Goyang,11449.42,5460.0,3668.77,10.68,54.1,1293.0,174.0,521.5
2025-11-10 09:58:35.040324,Gyeonggi,Hwaseong,8011.24,3879.0,690.53,12.49,58.9,4203.0,1256.0,518.5
2025-11-10 09:58:35.040324,Gyeonggi,Namyangju,3097.49,846.0,3349.54,12.41,68.6,2653.0,2010.0,473.19
2025-11-10 09:58:35.040324,Gyeonggi,Seongnam,27331.16,13414.0,1765.92,10.47,61.5,10188.0,11028.0,560.09
2025-11-10 09:58:35.040324,Gyeonggi,Suwon,13348.49,12506.0,817.76,11.82,57.1,22054.0,11665.0,483.75
2025-11-10 09:58:35.040324,Gyeonggi,Yongin,8336.18,5065.0,1569.23,12.47,59.9,2452.0,1693.0,579.68
2025-11-10 09:58:35.040324,Gyeongnam,Changwon,11572.86,4941.0,8542.25,10.82,52.7,22860.0,9684.0,489.31
2025-11-10 09:58:35.040324,Gyeongnam,Geoje,3649.3,5336.0,25690.68,10.02,60.4,2440.0,277.0,505.19
2025-11-10 09:58:35.040324,Gyeongnam,Gimhae,4777.89,1372.0,894.14,11.44,52.6,1413.0,590.0,496.02
2025-11-10 09:58:35.040324,Gyeongnam,Jinju,5435.27,5128.0,2576.54,10.78,51.0,481.0,627.0,541.75
2025-11-10 09:58:35.040324,Gyeongnam,Yangsan,7486.35,920.0,4377.84,10.49,67.0,3756.0,1560.0,545.43
2025-11-10 09:58:35.040324,Incheon,Bupyeong-gu,3800.84,2636.0,3598.83,11.26,55.4,989.0,2732.0,489.3
2025-11-10 09:58:35.040324,Incheon,Michuhol-gu,10806.3,2247.0,1077.89,11.38,61.8,3420.0,2442.0,502.07
2025-11-10 09:58:35.040324,Incheon,Namdong-gu,7562.61,671.0,1029.84,12.31,55.4,2077.0,1616.0,483.83
2025-11-10 09:58:35.040324,Incheon,Seo-gu,9824.89,3611.0,4422.56,10.73,67.2,2196.0,2796.0,562.17
2025-11-10 09:58:35.040324,Incheon,Yeonsu-gu,7268.09,1009.0,3518.49,12.3,67.5,2553.0,2673.0,554.64
2025-11-10 09:58:35.040324,Jeju,Jeju City,15816.37,12321.0,3869.0,11.5,65.4,31155.0,9465.0,487.7
2025-11-10 09:58:35.040324,Jeju,Seogwipo,6934.32,1395.0,2453.41,10.39,57.7,1812.0,1584.0,537.2
2025-11-10 09:58:35.040324,Jeonbuk,Gunsan,7961.83,4013.0,20730.81,13.44,52.3,1256.0,1925.0,535.66
2025-11-10 09:58:35.040324,Jeonbuk,Iksan,9733.19,3621.0,3256.93,11.19,57.9,1260.0,2856.0,507.44
2025-11-10 09:58:35.040324,Jeonbuk,Jeonju,24331.17,10131.0,4744.61,12.58,70.3,26362.0,1126.0,491.87
2025-11-10 09:58:35.040324,Jeonbuk,Namwon,2032.42,5424.0,4622.44,12.95,59.1,3397.0,1793.0,544.08
2025-11-10 09:58:35.040324,Jeonnam,Gwangyang,3499.14,2549.0,938.08,12.21,58.1,3481.0,2564.0,567.2
2025-11-10 09:58:35.040324,Jeonnam,Mokpo,3015.02,5100.0,4144.84,13.18,67.1,1779.0,2086.0,570.08
2025-11-10 09:58:35.040324,Jeonnam,Naju,8296.97,5328.0,5503.9,11.39,67.5,4159.0,263.0,583.63
2025-11-10 09:58:35.040324,Jeonnam,Suncheon,4341.9,3793.0,4176.4,12.51,59.2,1162.0,1823.0,551.73
2025-11-10 09:58:35.040324,Jeonnam,Yeosu,9945.66,1138.0,520.61,14.04,67.5,900.0,2805.0,519.05
2025-11-10 09:58:35.040324,Sejong,Sejong City,8679.37,628.0,633.19,10.79,49.7,2096.0,931.0,561.59
2025-11-10 09:58:35.040324,Seoul,Gangnam-gu,24256.17,4961.0,4333.23,10.81,58.0,12342.0,9216.0,575.54
2025-11-10 09:58:35.040324,Seoul,Jung-gu,28853.39,15073.0,3232.93,12.03,51.6,35563.0,5931.0,491.6
2025-11-10 09:58:35.040324,Seoul,Mapo-gu,9624.83,5354.0,3402.81,10.47,61.9,2226.0,289.0,498.27
2025-11-10 09:58:35.040324,Seoul,Seocho-gu,9172.32,1475.0,2580.36,10.57,64.2,1108.0,1423.0,536.7
2025-11-10 09:58:35.040324,Seoul,Songpa-gu,6488.24,2181.0,1948.14,10.72,52.2,1652.0,982.0,533.73
2025-11-10 09:58:35.040324,Seoul,Yeongdeungpo-gu,6026.72,923.0,4567.19,12.28,60.4,2964.0,454.0,506.0
2025-11-10 09:58:35.040324,Ulsan,Buk-gu,10000.82,5033.0,2947.22,11.29,71.4,4654.0,2644.0,521.64
2025-11-10 09:58:35.040324,Ulsan,Dong-gu,6773.66,3344.0,893.01,14.12,51.7,2104.0,2815.0,536.35
2025-11-10 09:58:35.040324,Ulsan,Jung-gu,29001.75,14997.0,2354.25,12.37,65.0,25764.0,13073.0,569.09
2025-11-10 09:58:35.040324,Ulsan,Nam-gu,10221.45,2073.0,2113.42,11.28,60.3,2339.0,2894.0,557.95
2025-11-10 09:58:35.040324,Ulsan,Ulju-gun,4509.2,2837.0,9956.46,10.38,60.6,2402.0,2681.0,552.43
2025-11-10 10:58:35.040324,Busan,Busanjin-gu,6439.07,1611.0,4467.75,15.02,65.6,892.0,915.0,488.85
2025-11-10 10:58:35.040324,Busan,Gangseo-gu,5394.54,2103.0,8630.06,12.06,57.2,2780.0,2603.0,501.15
2025-11-10 10:58:35.040324,Busan,Haeundae-gu,10293.78,13813.0,3601.2,13.98,65.5,29407.0,8427.0,556.84
2025-11-10 10:58:35.040324,Busan,Saha-gu,6844.45,4299.0,3665.75,10.65,61.7,536.0,116.0,542.68
2025-11-10 10:58:35.040324,Busan,Suyeong-gu,3138.03,712.0,1969.35,11.66,61.6,1276.0,357.0,508.84
2025-11-10 10:58:35.040324,Chungbuk,Cheongju,9084.11,2726.0,4071.43,14.59,64.2,336.0,399.0,509.5
2025-11-10 10:58:35.040324,Chungbuk,Chungju,2192.98,2097.0,3603.64,12.33,62.6,1696.0,2726.0,562.27
2025-11-10 10:58:35.040324,Chungbuk,Danyang,5939.95,2676.0,3652.26,11.04,51.7,2579.0,267.0,506.1
2025-11-10 10:58:35.040324,Chungbuk,Jecheon,4761.72,3427.0,3946.99,14.12,48.0,2151.0,950.0,553.46
2025-11-10 10:58:35.040324,Chungnam,Asan,1809.25,4575.0,3157.34,13.94,48.1,1660.0,1191.0,523.67
2025-11-10 10:58:35.040324,Chungnam,Cheonan,1739.77,964.0,3624.34,13.89,61.6,475.0,1893.0,481.25
2025-11-10 10:58:35.040324,Chungnam,Gongju,8857.8,1941.0,2054.56,14.68,62.6,2824.0,346.0,543.79
2025-11-10 10:58:35.040324,Chungnam,Nonsan,4110.98,2061.0,4536.7,13.7,51.3,3146.0,2890.0,493.91
2025-11-10 10:58:35.040324,Chungnam,Seosan,6152.07,804.0,1134.52,13.78,69.4,2008.0,133.0,489.56
2025-11-10 10:58:35.040324,Daegu,Buk-gu,1749.79,3398.0,2627.65,11.71,68.2,954.0,926.0,476.29
2025-11-10 10:58:35.040324,Daegu,Dalseo-gu,7268.73,2375.0,4516.17,12.0,59.9,1408.0,1604.0,567.69
2025-11-10 10:58:35.040324,Daegu,Dong-gu,7595.68,3173.0,3092.87,14.34,55.9,948.0,1167.0,483.44
2025-11-10 10:58:35.040324,Daegu,Jung-gu,13071.99,15141.0,1772.48,14.59,55.7,26594.0,2601.0,535.94
2025-11-10 10:58:35.040324,Daegu,Suseong-gu,5410.48,2476.0,1351.34,11.87,68.1,1355.0,120.0,483.28
2025-11-10 10:58:35.040324,Daejeon,Daedeok-gu,6684.11,4034.0,2841.03,11.09,50.0,2953.0,848.0,526.45
2025-11-10 10:58:35.040324,Daejeon,Dong-gu,6850.54,1850.0,2105.9,14.8,73.8,3154.0,2711.0,554.09
2025-11-10 10:58:35.040324,Daejeon,Jung-gu,7816.17,5355.0,5048.34,10.83,55.2,19073.0,9809.0,540.39
2025-11-10 10:58:35.040324,Daejeon,Seo-gu,5754.35,3321.0,549.7,11.78,64.0,885.0,218.0,525.96
2025-11-10 10:58:35.040324,Daejeon,Yuseong-gu,4284.84,4257.0,1050.43,11.45,66.4,3512.0,2104.0,502.38
2025-11-10 10:58:35.040324,Gangwon,Chuncheon,6559.12,2310.0,3027.19,11.57,69.6,3109.0,1226.0,558.94
2025-11-10 10:58:35.040324,Gangwon,Donghae,7790.12,2023.0,1365.17,13.96,69.7,1868.0,2232.0,546.4
2025-11-10 10:58:35.040324,Gangwon,Gangneung,1404.11,4099.0,1779.0,12.83,61.9,3290.0,2550.0,484.98
2025-11-10 10:58:35.040324,Gangwon,Sokcho,7219.85,2274.0,5069.11,12.23,63.5,3164.0,1179.0,559.06
2025-11-10 10:58:35.040324,Gangwon,Wonju,2222.34,842.0,632.8,13.34,48.7,1304.0,668.0,479.83
2025-11-10 10:58:35.040324,Gwangju,Buk-gu,2344.01,2496.0,3585.38,11.97,68.6,947.0,115.0,543.23
2025-11-10 10:58:35.040324,Gwangju,Dong-gu,9241.42,6093.0,1896.61,14.58,57.4,3784.0,2827.0,482.92
2025-11-10 10:58:35.040324,Gwangju,Gwangsan-gu,7281.04,2755.0,4214.61,12.51,53.0,1361.0,1044.0,523.75
2025-11-10 10:58:35.040324,Gwangju,Nam-gu,5915.08,1355.0,3970.37,10.15,58.3,751.0,1773.0,502.49
2025-11-10 10:58:35.040324,Gwangju,Seo-gu,3348.68,4148.0,1883.88,13.64,60.3,1850.0,869.0,553.65
2025-11-10 10:58:35.040324,Gyeongbuk,Andong,3435.79,2201.0,4690.47,12.58,72.7,2991.0,2722.0,503.08
2025-11-10 10:58:35.040324,Gyeongbuk,Gumi,2903.29,1164.0,9761.83,12.79,57.5,1337.0,2142.0,522.58
2025-11-10 10:58:35.040324,Gyeongbuk,Gyeongju,6280.26,4754.0,2582.38,11.45,60.8,2437.0,1701.0,494.53
2025-11-10 10:58:35.040324,Gyeongbuk,Pohang,13305.27,6970.0,24388.12,13.35,60.0,30902.0,9463.0,526.73
2025-11-10 10:58:35.040324,Gyeongbuk,Yeongju,8455.53,2249.0,1947.47,14.04,55.1,1218.0,527.0,519.99
2025-11-10 10:58:35.040324,Gyeonggi,Ansan,7652.93,2366.0,874.27,12.33,52.2,1552.0,2581.0,519.39
2025-11-10 10:58:35.040324,Gyeonggi,Bucheon,2791.01,1780.0,4187.11,10.87,50.8,387.0,1317.0,470.84
2025-11-10 10:58:35.040324,Gyeonggi,Goyang,8154.52,2847.0,4092.11,11.54,54.0,1245.0,174.0,501.96
2025-11-10 10:58:35.040324,Gyeonggi,Hwaseong,5564.25,3079.0,712.9,13.55,58.1,2917.0,1256.0,505.88
2025-11-10 10:58:35.040324,Gyeonggi,Namyangju,2341.65,955.0,3845.96,12.93,70.1,2371.0,2010.0,481.89
